source_file|category|year|constituency|page|extraction_method|row_data
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|12|text_fallback|for CDF project approvals, Support the WDCs technically through backstopping their meetings and providing
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|12|text_fallback|them with stationery for them to conduct their meetings. Equipment such as two (2) laptops, two (2)
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|12|text_fallback|printers and an ICT server to support e-GP procurement among other automation services at the LA.
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|"ECONOMIC CLASSIFICATION | 2022 BUDGET |  |  | 2023 BUDGET |  | 2024 BUDGET"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" | Approved | Expendit
ure |  | Approved | Expendit
ure* | Estimates"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|"01Personal Emoluments
01Salaries and Wages
03
02Use of Goods and Services
02General Operations
01
03 | -
-
-
-
-
-
- | -
-
-
-
-
-
- |  | -
-
-
-
-
-
- | - | 370,394
370,394
370,394
2,395,546
2,395,546
5,980
2,389,566"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|"Programme Total | (0) | (0) |  | - | (0) | 2,765,940"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|"PROGRAMME/SUBPROGRAMME | 2022 BUDGET |  | 2023 BUDGET |  |  | 2024 BUDGET | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|" | Approved | Expendit
ure | Approved |  | Expendit
ure* | Estimates | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|"2 Local Governance
040Local Election
044Legislative Function
045Citizen Engagement | (0)
(0)
(0)
(0) | (0)
(0)
(0) | -
-
-
- |  | (0)
(0)
(0) | 2,765,940
167,546
2,592,414
5,980 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|13|table|"Programme Total | (0) | (0) |  |  | - (0) | 2,27,6756,59,49040 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Key Output and Output Indicator | 2022 |  | 2023 |  | 2024"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|" | Target | Actual | Target | Actual* | Target"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Ward Development Committees Operationalised
01 Number of WDCs formed
02 Number of WDCs oriented on operational guidelines
03 Number of WDCs identified and trained in revenue collections | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | 24
24
2"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Ordinary Council Meeting Conducted.
01 Number of Ordinary Council Meeting Conducted | (0) | (0) | (0) | (0) | 4"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Special Council Meetings Held
01 No. of Special Council Meetings Held | (0) | (0) | (0) | (0) | 2"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Standing Committee Meetings Conducted
01 No. of Standing Committee Meetings Held | (0) | (0) | (0) | (0) | 16"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Special Committee Meetings Held
01 No. of Special Committee Meetings Held | (0) | (0) | (0) | (0) | 2"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|14|table|"Stakeholder engagement Meetings Held
01 No of stakeholders’ meetings held | (0) | (0) | (0) | (0) | 4"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|"ECONOMIC CLASSIFICATION | 2022 BUDGET |  |  | 2023 BUDGET |  | 2024 BUDGET"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" | Approved | Expendit
ure |  | Approved | Expendit
ure* | Estimates"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|"01Personal Emoluments
01Salaries and Wages
01
03
02Use of Goods and Services
02General Operations
01
03
04Assets
01Non-Financial Assets (Capital Expenditure)
03 | -
-
-
-
-
-
-
-
-
-
- | -
-
-
-
-
-
-
-
-
-
- |  | -
-
-
-
-
-
-
-
-
-
- | - | 1,077,576
1,077,576
531,225
546,351
388,616
388,616
214,245
174,371
38,400
38,400
38,400"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|"Programme Total | (0) | (0) |  | - | (0) | 1,504,591"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|"PROGRAMME/SUBPROGRAMME | 2022 BUDGET |  | 2023 BUDGET |  |  | 2024 BUDGET | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|" | Approved | Expendit
ure | Approved |  | Expendit
ure* | Estimates | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|"3 Integrated Development Planning
006Environmental Planning
021Spatial Planning
033Socio Economic Planning | (0)
(0)
(0)
(0) | (0)
(0)
(0) | -
-
-
- |  | (0)
(0)
(0) | 1,504,591
312,181
759,122
433,289 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|15|table|"Programme Total | (0) | (0) |  |  | - (0) | 1,15,0540,45,95191 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Key Output and Output Indicator | 2022 |  | 2023 |  | 2024"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|" | Target | Actual | Target | Actual* | Target"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Trees Planted in the District
01 Number of trees planted | (0) | (0) | (0) | (0) | 500"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Environmental Protection & Awareness Raised
01 Number of Environmental Project Briefs reviewed and submitted to ZEMA
02 Number of Cemetery gazzetted
03 Number of World's Environmental day celebrated | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | 2
1
1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Environmental Policy Formulated
01 Number of Environmental Policy Prepared and approved | (0) | (0) | (0) | (0) | 1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Plots created
01 Number of plots surveyed
02 Number of Building Plans scrutinised and submitted to EPPA
03 Number of plots allocated | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | 200
52
200"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Township general layout plan updated
01 Number of General layout plan updated | (0) | (0) | (0) | (0) | 1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Awareness on GBV, sexual reproductive health and HIV/AIDS enhanced
01 Number of HIV/AIDS community sensitization meetings
02 Number of sensitization meetings on HIV/AIDS Policy (Inhouse)
03 Number of GESI community sensitization meetings held
04 Number of World HIV/AIDS Day commemorated | (0)
(0)
(0)
(0) | (0)
(0)
(0)
(0) | (0)
(0)
(0)
(0) | (0)
(0)
(0)
(0) | 10
4
10
1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|16|table|"Strategic Development Plan Updated
01 Number of Council Strategic Development Plan Updated | (0) | (0) | (0) | (0) | 1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|"ECONOMIC CLASSIFICATION | 2022 BUDGET |  |  | 2023 BUDGET |  | 2024 BUDGET"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" | Approved | Expendit
ure |  | Approved | Expendit
ure* | Estimates"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|"01Personal Emoluments
01Salaries and Wages
01
02
02Use of Goods and Services
02General Operations
01
02
04Assets
01Non-Financial Assets (Capital Expenditure)
02 | -
-
-
-
-
-
-
-
-
-
- | -
-
-
-
-
-
-
-
-
-
- |  | -
-
-
-
-
-
-
-
-
-
- | - | 729,242
729,242
279,102
450,140
373,088
373,088
115,632
257,456
20,000
20,000
20,000"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|"Programme Total | (0) | (0) |  | - | (0) | 1,122,330"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|"PROGRAMME/SUBPROGRAMME | 2022 BUDGET |  | 2023 BUDGET |  |  | 2024 BUDGET | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|" | Approved | Expendit
ure | Approved |  | Expendit
ure* | Estimates | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|"5 Public Health and Environmental Protection
015Cemetery and Funeral Services
019Health Inspections
023Pest Control
027Solid Waste Management
034Water Supply and Sanitation Services | (0)
(0)
(0)
(0)
(0)
(0) | (0)
(0)
(0)
(0)
(0) | -
-
-
-
-
- |  | (0)
(0)
(0)
(0)
(0) | 1,122,330
25,000
160,436
37,860
504,300
394,734 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|17|table|"Programme Total | (0) | (0) |  |  | - (0) | 1,11,2122,23,33030 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Key Output and Output Indicator | 2022 |  | 2023 |  | 2024"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|" | Target | Actual | Target | Actual* | Target"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Unclaimed bodies buried
01 Number of unclaimed bodies buried | (0) | (0) | (0) | (0) | 4"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Cemetery Gazzetted
01 Number of Cemeteries Gazzetted | (0) | (0) | (0) | (0) | 1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Public premises & households sprayed
01 Number of pest control activites conducted in public premises & households | (0) | (0) | (0) | (0) | 12"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Dogs in the district registered
01 Number of dogs registered | (0) | (0) | (0) | (0) | 60"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Garbage Collected
01 Tonnage of solid waste collected and disposed off
02 Number of keep Zambia clean exercises conducted | (0)
(0) | (0)
(0) | (0)
(0) | (0)
(0) | 1,440
52"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|18|table|"Dumpsite Maintained
01 Number of refuse bays constructed | (0) | (0) | (0) | (0) | 1"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|"ECONOMIC CLASSIFICATION | 2022 BUDGET |  |  | 2023 BUDGET |  | 2024 BUDGET"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" | Approved | Expendit
ure |  | Approved | Expendit
ure* | Estimates"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|"01Personal Emoluments
01Salaries and Wages
01
02Use of Goods and Services
02General Operations
01
04Assets
01Non-Financial Assets (Capital Expenditure)
01 | -
-
-
-
-
-
-
-
- | -
-
-
-
-
-
-
-
- |  | -
-
-
-
-
-
-
-
- | - | 913,851
913,851
913,851
287,500
287,500
287,500
265,000
265,000
265,000"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|"Programme Total | (0) | (0) |  | - | (0) | 1,466,351"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|"PROGRAMME/SUBPROGRAMME | 2022 BUDGET |  | 2023 BUDGET |  |  | 2024 BUDGET | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|" | Approved | Expendit
ure | Approved |  | Expendit
ure* | Estimates | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|"6 Housing and Community Amenities
029Roads and Drainages
031Street Lighting | (0)
(0)
(0) | (0)
(0) | -
-
- |  | (0)
(0) | 1,466,351
874,687
591,664 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|19|table|"Programme Total | (0) | (0) |  |  | - (0) | 1,14,6466,63,53151 | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|20|table|"Key Output and Output Indicator | 2022 |  | 2023 |  | 2024"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|20|table|" | Target | Actual | Target | Actual* | Target"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|20|table|"Roads Maintained
01 Number of roads named
02 Number of access roads created
03 Number of township roads rehabilitated | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | (0)
(0)
(0) | 20
10
10"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|20|table|"Street lights installed within the CBD
01 Number of Solar street lights installed within the CBD
02 Number of Solar street lights repaired | (0)
(0) | (0)
(0) | (0)
(0) | (0)
(0) | 10
10"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|"ECONOMIC CLASSIFICATION | 2022 BUDGET |  |  | 2023 BUDGET |  | 2024 BUDGET"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|" | Approved | Expendit
ure |  | Approved | Expendit
ure* | Estimates"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|"01Personal Emoluments
02Other Emoluments
01
02Use of Goods and Services
02General Operations
01 | -
-
-
-
-
- | -
-
-
-
-
- |  | -
-
-
-
-
- | - | 18,000
18,000
18,000
254,621
254,621
254,621"
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|" |  |  |  |  | - | "
Chama-Town-Council-2024-Output-Based-Budget.pdf|budget|2024|both|21|table|"Programme Total | (0) | (0) |  | - | (0) | 272,621"
